,auc_mean,std_mean,params,batch_size,lr,max_epochs,module__n_features,module__n_neurons,module__nonlin
139,0.9988695920302721,0.001232994707656981,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 32, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",32,0.001,32,73,256,ReLU()
140,0.9964736886707483,0.0012111714034764166,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",32,0.001,64,73,16,Tanh()
141,0.9965762317142897,0.0005712605730156472,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",32,0.001,64,73,16,ReLU()
142,0.9969940638962365,0.0009311332713538757,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",32,0.001,64,73,32,Tanh()
143,0.9984029413074875,0.0011258465994822052,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",32,0.001,64,73,32,ReLU()
144,0.9974540990935982,0.001132393555260113,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",32,0.001,64,73,64,Tanh()
145,0.9989827261249259,0.0009033648528929293,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': ReLU()}",32,0.001,64,73,64,ReLU()
146,0.9979963974392003,0.001171713132553002,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': Tanh()}",32,0.001,64,73,128,Tanh()
147,0.9989124412132867,0.0010345097436881322,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",32,0.001,64,73,128,ReLU()
148,0.9985266881897783,0.0013429243098436482,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",32,0.001,64,73,256,Tanh()
149,0.9989214694929569,0.0013647974735150601,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 64, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",32,0.001,64,73,256,ReLU()
150,0.9980982804828082,0.0012548004472714173,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",32,0.001,128,73,16,Tanh()
151,0.9980736583638224,0.0012590437784171244,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': ReLU()}",32,0.001,128,73,16,ReLU()
152,0.998410244779804,0.0010213588137091918,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': Tanh()}",32,0.001,128,73,32,Tanh()
153,0.9990200804838585,0.001109009727546131,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 32, 'module__nonlin': ReLU()}",32,0.001,128,73,32,ReLU()
154,0.9983333818876483,0.001153679961678853,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': Tanh()}",32,0.001,128,73,64,Tanh()
155,0.9989151712643368,0.0011358737132959268,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 64, 'module__nonlin': ReLU()}",32,0.001,128,73,64,ReLU()
156,0.9986790654626777,0.001171302446886578,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': Tanh()}",32,0.001,128,73,128,Tanh()
157,0.9989478229120248,0.0010835143615194746,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 128, 'module__nonlin': ReLU()}",32,0.001,128,73,128,ReLU()
158,0.9988451452149469,0.0012743867376069633,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': Tanh()}",32,0.001,128,73,256,Tanh()
159,0.9989796663562014,0.0012475604499487464,"{'batch_size': 32, 'lr': 0.001, 'max_epochs': 128, 'module__n_features': 73, 'module__n_neurons': 256, 'module__nonlin': ReLU()}",32,0.001,128,73,256,ReLU()
160,0.9974357063238551,0.001287296101956237,"{'batch_size': 32, 'lr': 0.01, 'max_epochs': 16, 'module__n_features': 73, 'module__n_neurons': 16, 'module__nonlin': Tanh()}",32,0.01,16,73,16,Tanh()
